STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,isced11,International Standard Classification of Education (ISCED 2011),age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CY,Cyprus,2020,,20.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CY,Cyprus,2021,,19.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CY,Cyprus,2022,,18.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CY,Cyprus,2023,,17.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CY,Cyprus,2024,,17.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2004,,18.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2005,,16.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2006,,16.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2007,,16.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2008,,15.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2009,,15.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2010,,14.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2011,,13.9,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2012,,13.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2013,,12.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2014,,12.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2015,,12.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2016,,12.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2017,,12.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2018,,12.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2019,,12.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2020,,12.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2021,,12.0,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2022,,12.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2023,,13.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,CZ,Czechia,2024,,13.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2004,,23.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2005,,24.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2006,,24.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2007,,23.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2008,,22.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2009,,22.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2010,,21.0,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2011,,18.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2012,,17.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2013,,17.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2014,,19.7,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2015,,19.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2016,,19.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2017,,19.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2018,,19.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2019,,19.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2020,,20.0,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2021,,21.7,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2022,,22.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2023,,22.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DE,Germany,2024,,21.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2004,,25.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2005,,25.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2006,,25.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2007,,32.3,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2008,,33.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2009,,32.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2010,,32.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2011,,30.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2012,,30.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2013,,29.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2014,,28.7,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2015,,27.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2016,,27.3,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",Y15-64,From 15 to 64 years,DK,Denmark,2017,,26.7,,b,break in time series,,
